Id,SalePrice
1461,403000
1462,101000
1463,101000
1464,337500
1465,135000
1466,144000
1467,233230
1468,144000
1469,403000
1470,337500
1471,135000
1472,324000
1473,324000
1474,145500
1475,122500
1476,403000
1477,403000
1478,403000
1479,403000
1480,403000
1481,403000
1482,135000
1483,403000
1484,135000
1485,101000
1486,144000
1487,403000
1488,161000
1489,403000
1490,403000
1491,101000
1492,101000
1493,403000
1494,101000
1495,161000
1496,135000
1497,122500
1498,122500
1499,324000
1500,324000
1501,122500
1502,122500
1503,101000
1504,144000
1505,161000
1506,403000
1507,144000
1508,403000
1509,101000
1510,403000
1511,403000
1512,403000
1513,403000
1514,403000
1515,161000
1516,101000
1517,403000
1518,161000
1519,161000
1520,403000
1521,403000
1522,403000
1523,144000
1524,403000
1525,101000
1526,101000
1527,378500
1528,337500
1529,135000
1530,337500
1531,144000
1532,233230
1533,135000
1534,144000
1535,101000
1536,378500
1537,101000
1538,378500
1539,144000
1540,144000
1541,101000
1542,144000
1543,144000
1544,233230
1545,144000
1546,144000
1547,144000
1548,144000
1549,233230
1550,144000
1551,135000
1552,144000
1553,101000
1554,122500
1555,403000
1556,101000
1557,403000
1558,233230
1559,144000
1560,144000
1561,403000
1562,378500
1563,337500
1564,135000
1565,101000
1566,101000
1567,101000
1568,101000
1569,225000
1570,403000
1571,101000
1572,101000
1573,403000
1574,403000
1575,403000
1576,101000
1577,135000
1578,101000
1579,101000
1580,144000
1581,101000
1582,378500
1583,161000
1584,144000
1585,233230
1586,378500
1587,101000
1588,101000
1589,403000
1590,135000
1591,135000
1592,135000
1593,403000
1594,144000
1595,101000
1596,101000
1597,101000
1598,225000
1599,135000
1600,135000
1601,378500
1602,378500
1603,378500
1604,135000
1605,101000
1606,161000
1607,403000
1608,403000
1609,403000
1610,101000
1611,403000
1612,403000
1613,101000
1614,122500
1615,324000
1616,122500
1617,324000
1618,233230
1619,101000
1620,144000
1621,101000
1622,101000
1623,161000
1624,101000
1625,101000
1626,403000
1627,101000
1628,101000
1629,337500
1630,161000
1631,135000
1632,161000
1633,337500
1634,144000
1635,144000
1636,135000
1637,403000
1638,101000
1639,161000
1640,161000
1641,403000
1642,144000
1643,144000
1644,144000
1645,403000
1646,403000
1647,403000
1648,161000
1649,403000
1650,233230
1651,378500
1652,324000
1653,324000
1654,145500
1655,122500
1656,122500
1657,145500
1658,145500
1659,122500
1660,403000
1661,403000
1662,161000
1663,403000
1664,161000
1665,161000
1666,403000
1667,225000
1668,161000
1669,403000
1670,403000
1671,403000
1672,403000
1673,101000
1674,161000
1675,135000
1676,135000
1677,101000
1678,403000
1679,403000
1680,135000
1681,135000
1682,403000
1683,135000
1684,101000
1685,144000
1686,135000
1687,101000
1688,144000
1689,101000
1690,144000
1691,144000
1692,101000
1693,101000
1694,144000
1695,144000
1696,101000
1697,144000
1698,161000
1699,161000
1700,144000
1701,161000
1702,403000
1703,161000
1704,403000
1705,161000
1706,161000
1707,161000
1708,161000
1709,403000
1710,161000
1711,101000
1712,161000
1713,161000
1714,161000
1715,144000
1716,403000
1717,337500
1718,135000
1719,101000
1720,161000
1721,101000
1722,101000
1723,101000
1724,135000
1725,101000
1726,144000
1727,135000
1728,144000
1729,101000
1730,144000
1731,101000
1732,378500
1733,378500
1734,101000
1735,378500
1736,135000
1737,403000
1738,101000
1739,195000
1740,135000
1741,135000
1742,122500
1743,122500
1744,101000
1745,403000
1746,161000
1747,101000
1748,144000
1749,403000
1750,403000
1751,403000
1752,337500
1753,161000
1754,403000
1755,403000
1756,233230
1757,378500
1758,403000
1759,403000
1760,403000
1761,403000
1762,144000
1763,403000
1764,403000
1765,403000
1766,403000
1767,403000
1768,161000
1769,403000
1770,101000
1771,403000
1772,161000
1773,403000
1774,161000
1775,403000
1776,403000
1777,378500
1778,135000
1779,403000
1780,101000
1781,403000
1782,233230
1783,101000
1784,378500
1785,403000
1786,101000
1787,144000
1788,233230
1789,101000
1790,101000
1791,144000
1792,403000
1793,101000
1794,378500
1795,403000
1796,403000
1797,403000
1798,135000
1799,233230
1800,403000
1801,101000
1802,337500
1803,144000
1804,101000
1805,403000
1806,122500
1807,101000
1808,101000
1809,101000
1810,144000
1811,144000
1812,101000
1813,144000
1814,378500
1815,233230
1816,378500
1817,101000
1818,144000
1819,122500
1820,135000
1821,245000
1822,101000
1823,378500
1824,135000
1825,144000
1826,144000
1827,233230
1828,144000
1829,403000
1830,144000
1831,403000
1832,145500
1833,144000
1834,144000
1835,144000
1836,144000
1837,245000
1838,101000
1839,233230
1840,101000
1841,101000
1842,101000
1843,403000
1844,101000
1845,101000
1846,403000
1847,403000
1848,378500
1849,403000
1850,403000
1851,101000
1852,233230
1853,135000
1854,101000
1855,403000
1856,337500
1857,225000
1858,144000
1859,135000
1860,135000
1861,135000
1862,144000
1863,144000
1864,144000
1865,403000
1866,161000
1867,161000
1868,403000
1869,135000
1870,403000
1871,403000
1872,101000
1873,101000
1874,403000
1875,403000
1876,144000
1877,403000
1878,403000
1879,101000
1880,135000
1881,403000
1882,101000
1883,144000
1884,101000
1885,403000
1886,403000
1887,403000
1888,403000
1889,101000
1890,403000
1891,135000
1892,135000
1893,403000
1894,403000
1895,403000
1896,144000
1897,144000
1898,233230
1899,403000
1900,144000
1901,101000
1902,403000
1903,144000
1904,403000
1905,403000
1906,101000
1907,403000
1908,324000
1909,324000
1910,324000
1911,403000
1912,403000
1913,337500
1914,101000
1915,135000
1916,225000
1917,144000
1918,101000
1919,403000
1920,403000
1921,403000
1922,403000
1923,337500
1924,403000
1925,144000
1926,403000
1927,101000
1928,403000
1929,337500
1930,233230
1931,337500
1932,101000
1933,378500
1934,144000
1935,144000
1936,144000
1937,101000
1938,403000
1939,135000
1940,135000
1941,101000
1942,101000
1943,135000
1944,101000
1945,403000
1946,101000
1947,161000
1948,225000
1949,403000
1950,403000
1951,403000
1952,403000
1953,101000
1954,161000
1955,101000
1956,403000
1957,403000
1958,101000
1959,144000
1960,101000
1961,378500
1962,324000
1963,324000
1964,324000
1965,122500
1966,135000
1967,403000
1968,161000
1969,403000
1970,161000
1971,403000
1972,161000
1973,144000
1974,144000
1975,403000
1976,403000
1977,101000
1978,403000
1979,403000
1980,403000
1981,161000
1982,135000
1983,135000
1984,324000
1985,135000
1986,135000
1987,135000
1988,144000
1989,144000
1990,144000
1991,135000
1992,144000
1993,144000
1994,101000
1995,144000
1996,144000
1997,161000
1998,403000
1999,101000
2000,161000
2001,144000
2002,403000
2003,161000
2004,144000
2005,403000
2006,161000
2007,403000
2008,233230
2009,101000
2010,101000
2011,403000
2012,403000
2013,144000
2014,144000
2015,403000
2016,144000
2017,144000
2018,378500
2019,378500
2020,101000
2021,233230
2022,403000
2023,101000
2024,144000
2025,161000
2026,135000
2027,122500
2028,122500
2029,122500
2030,135000
2031,135000
2032,135000
2033,135000
2034,122500
2035,101000
2036,145500
2037,145500
2038,145500
2039,101000
2040,225000
2041,403000
2042,144000
2043,403000
2044,403000
2045,403000
2046,403000
2047,144000
2048,337500
2049,403000
2050,101000
2051,403000
2052,403000
2053,101000
2054,233230
2055,403000
2056,403000
2057,337500
2058,101000
2059,403000
2060,403000
2061,403000
2062,403000
2063,101000
2064,403000
2065,403000
2066,403000
2067,161000
2068,403000
2069,101000
2070,144000
2071,233230
2072,403000
2073,378500
2074,171500
2075,403000
2076,337500
2077,161000
2078,403000
2079,144000
2080,135000
2081,144000
2082,161000
2083,144000
2084,337500
2085,135000
2086,403000
2087,101000
2088,144000
2089,233230
2090,144000
2091,101000
2092,144000
2093,144000
2094,135000
2095,101000
2096,233230
2097,233230
2098,101000
2099,378500
2100,403000
2101,144000
2102,144000
2103,101000
2104,144000
2105,144000
2106,101000
2107,161000
2108,101000
2109,403000
2110,233230
2111,144000
2112,144000
2113,245000
2114,337500
2115,144000
2116,233230
2117,337500
2118,144000
2119,233230
2120,144000
2121,135000
2122,233230
2123,233230
2124,144000
2125,144000
2126,161000
2127,337500
2128,144000
2129,233230
2130,378500
2131,135000
2132,101000
2133,233230
2134,144000
2135,101000
2136,101000
2137,403000
2138,403000
2139,101000
2140,378500
2141,337500
2142,403000
2143,135000
2144,403000
2145,101000
2146,403000
2147,403000
2148,144000
2149,101000
2150,403000
2151,233230
2152,403000
2153,403000
2154,101000
2155,378500
2156,144000
2157,161000
2158,101000
2159,161000
2160,101000
2161,161000
2162,403000
2163,403000
2164,403000
2165,403000
2166,101000
2167,161000
2168,101000
2169,144000
2170,403000
2171,101000
2172,403000
2173,403000
2174,161000
2175,161000
2176,403000
2177,101000
2178,101000
2179,233230
2180,161000
2181,403000
2182,403000
2183,403000
2184,403000
2185,101000
2186,135000
2187,101000
2188,144000
2189,101000
2190,135000
2191,135000
2192,233230
2193,101000
2194,101000
2195,403000
2196,135000
2197,233230
2198,161000
2199,144000
2200,101000
2201,101000
2202,144000
2203,378500
2204,101000
2205,403000
2206,403000
2207,144000
2208,101000
2209,101000
2210,324000
2211,233230
2212,144000
2213,144000
2214,144000
2215,337500
2216,144000
2217,101000
2218,144000
2219,233230
2220,378500
2221,135000
2222,135000
2223,403000
2224,101000
2225,101000
2226,161000
2227,135000
2228,403000
2229,101000
2230,101000
2231,101000
2232,403000
2233,101000
2234,403000
2235,161000
2236,403000
2237,403000
2238,403000
2239,101000
2240,135000
2241,403000
2242,135000
2243,145500
2244,324000
2245,324000
2246,403000
2247,324000
2248,233230
2249,233230
2250,101000
2251,225000
2252,403000
2253,144000
2254,144000
2255,144000
2256,144000
2257,144000
2258,403000
2259,144000
2260,403000
2261,245000
2262,135000
2263,101000
2264,101000
2265,101000
2266,161000
2267,403000
2268,403000
2269,403000
2270,101000
2271,403000
2272,101000
2273,403000
2274,403000
2275,403000
2276,161000
2277,144000
2278,161000
2279,337500
2280,101000
2281,135000
2282,403000
2283,324000
2284,122500
2285,135000
