Id,SalePrice
1461,118425.27180480248
1462,148515.78909156978
1463,189238.56438577606
1464,193997.9735370734
1465,215663.43724248654
1466,179726.54610335402
1467,168958.56494421198
1468,167912.59525174744
1469,179264.46393753574
1470,109440.56063858754
1471,197074.32784225128
1472,97864.63519364852
1473,97768.3630217591
1474,129370.99463550978
1475,116316.17621336028
1476,363039.7448044132
1477,242829.7745246545
1478,280071.44897708984
1479,303867.3145750193
1480,477033.5741101976
1481,338230.26409508765
1482,219164.71107378608
1483,187630.58585233992
1484,169256.14868843014
1485,192456.08745680866
1486,212537.77849143438
1487,388206.38986195636
1488,243319.90635787963
1489,208442.01821496699
1490,236265.64887611748
1491,200765.1087171684
1492,93574.64714886696
1493,181946.591476125
1494,302433.6704205802
1495,284937.07211735274
1496,228949.4531557446
1497,187983.99438835477
1498,166585.0146632482
1499,160425.8753909535
1500,158753.36257193453
1501,172168.1625744214
1502,159722.4592377014
1503,283312.0936725583
1504,236149.06446262656
1505,237531.58564569426
1506,206404.39880991488
1507,251661.2448296619
1508,199777.8985809778
1509,154270.17676707834
1510,142075.96634446463
1511,146154.22817759763
1512,176158.73817339254
1513,164089.6222008616
1514,158288.23379236553
1515,263105.996853311
1516,143861.20065685367
1517,151559.5078719447
1518,134229.99707987675
1519,203745.0736249243
1520,129854.06747825324
1521,139645.6476717532
1522,188204.85828362076
1523,109678.87493793934
1524,123565.72632500669
1525,112201.73471003404
1526,111849.33024998225
1527,103315.56469205482
1528,120210.85291621198
1529,139416.9451612673
1530,187270.62420333884
1531,138555.39972782618
1532,104272.9203800174
1533,136862.33026465523
1534,118782.69928823019
1535,151725.77225241627
1536,113073.46061937403
1537,73658.93043535808
1538,147301.3194545275
1539,216800.9634262587
1540,129764.41705452409
1541,150915.3472556839
1542,134236.96382214368
1543,158166.4718877371
1544,69925.39450538083
1545,104454.07426292851
1546,122435.91418721668
1547,125551.16445555595
1548,123508.79780589469
1549,104276.43706375966
1550,120551.95873511018
1551,111916.74485010796
1552,152552.8539573856
1553,186081.8673771549
1554,118643.4689589384
1555,183452.32292732102
1556,109803.6861565059
1557,109434.37743773355
1558,98493.14938207892
1559,126014.25271923962
1560,117303.95894903026
1561,150476.84044067754
1562,124408.31237183101
1563,128227.14536053993
1564,145141.3384574409
1565,152318.74374428092
1566,218919.65934162412
1567,74698.80274556456
1568,239220.4127141746
1569,128605.3935210651
1570,139400.9740275895
1571,132911.6392906877
1572,132733.3462944786
1573,214682.02687679898
1574,145170.1068604968
1575,245110.00784632337
1576,231538.05691988298
1577,183104.82964690943
1578,143874.33891567623
1579,142578.287821369
1580,193825.77778294086
1581,171605.676995033
1582,113375.93185231733
1583,318255.5683281308
1584,237986.90607008897
1585,153289.800977217
1586,64144.36414839076
1587,117349.61819128784
1588,141656.01185722637
1589,112493.20857657571
1590,122574.8693673519
1591,121990.55358497733
1592,112078.0146224371
1593,119111.18505382896
1594,147708.05791959073
1595,149037.09281963692
1596,224443.3534847304
1597,188938.03725820282
1598,206023.55930086575
1599,159923.51799946016
1600,168218.87740401796
1601,70456.60548219689
1602,130309.46313051766
1603,100391.69393290734
1604,258460.2605789055
1605,231073.919317736
1606,149548.85294929775
1607,196656.88461763016
1608,200430.81888745213
1609,191234.5909065334
1610,161571.35526640387
1611,149460.315512929
1612,173865.35476241307
1613,179157.50425448306
1614,125964.94317890583
1615,103932.1013863323
1616,107848.15943921774
1617,99105.31337554086
1618,117209.2601547679
1619,125889.26043258223
1620,180550.37864575844
1621,144140.04699491223
1622,139670.27588079442
1623,274235.7166410919
1624,248250.21066329314
1625,120452.66203270777
1626,155945.44749097753
1627,190397.17171351996
1628,273350.66265830473
1629,172956.67918134644
1630,350216.14836575417
1631,201059.0684848954
1632,253587.59781908427
1633,181102.8197222341
1634,186619.22185710713
1635,168203.53889852794
1636,162529.11411147332
1637,223540.34916356538
1638,205461.5271483941
1639,201003.45541163493
1640,280598.52320644597
1641,190728.41681515164
1642,225816.66655274277
1643,239595.5812323657
1644,225287.51218548336
1645,209441.44629971954
1646,146998.2199073038
1647,146144.3113893468
1648,135414.80066565418
1649,136642.96019847164
1650,102104.10693899036
1651,110882.30323004222
1652,98848.12230408628
1653,99113.36094336878
1654,133215.65814734268
1655,123331.49668797052
1656,132222.12010962275
1657,134390.74837575885
1658,144483.37805802803
1659,111726.38662689907
1660,167691.69378517504
1661,403609.9128299538
1662,369391.3315890429
1663,347333.2366007974
1664,451167.516688079
1665,295222.8344348986
1666,292380.0794342924
1667,421923.10774708074
1668,291233.4891682063
1669,253619.15336681352
1670,302726.6025310038
