Id,SalePrice
1461,155000
1462,175000
1463,155000
1464,155000
1465,293077
1466,155000
1467,136500
1468,127000
1469,127000
1470,131000
1471,132500
1472,281213
1473,281213
1474,281213
1475,281213
1476,155000
1477,155000
1478,155000
1479,155000
1480,155000
1481,155000
1482,132500
1483,133000
1484,281213
1485,155000
1486,155000
1487,155000
1488,131000
1489,136500
1490,127000
1491,155000
1492,127000
1493,155000
1494,155000
1495,155000
1496,281213
1497,89500
1498,132500
1499,281213
1500,293077
1501,132500
1502,281213
1503,155000
1504,119900
1505,131000
1506,127000
1507,155000
1508,155000
1509,155000
1510,119900
1511,127000
1512,136500
1513,155000
1514,155000
1515,127000
1516,155000
1517,155000
1518,131000
1519,131000
1520,131000
1521,155000
1522,136500
1523,127000
1524,155000
1525,155000
1526,155000
1527,131000
1528,136500
1529,131000
1530,119000
1531,132500
1532,293077
1533,132500
1534,136500
1535,155000
1536,131000
1537,127000
1538,155000
1539,155000
1540,155000
1541,155000
1542,131000
1543,119900
1544,132500
1545,131000
1546,131000
1547,131000
1548,131000
1549,131000
1550,131000
1551,132500
1552,127000
1553,155000
1554,132500
1555,155000
1556,155000
1557,127000
1558,131000
1559,136500
1560,119900
1561,127000
1562,131000
1563,131000
1564,119000
1565,155000
1566,133000
1567,127000
1568,155000
1569,155000
1570,155000
1571,155000
1572,127000
1573,155000
1574,155000
1575,127000
1576,155000
1577,119000
1578,155000
1579,155000
1580,155000
1581,155000
1582,131000
1583,127000
1584,155000
1585,293077
1586,136500
1587,136500
1588,127000
1589,155000
1590,132500
1591,132500
1592,281213
1593,131000
1594,155000
1595,155000
1596,155000
1597,155000
1598,133000
1599,281213
1600,281213
1601,136500
1602,127000
1603,136500
1604,281213
1605,155000
1606,127000
1607,155000
1608,155000
1609,127000
1610,155000
1611,155000
1612,127000
1613,155000
1614,281213
1615,281213
1616,281213
1617,281213
1618,119000
1619,155000
1620,155000
1621,155000
1622,155000
1623,131000
1624,155000
1625,155000
1626,127000
1627,155000
1628,155000
1629,155000
1630,132500
1631,119000
1632,119000
1633,155000
1634,119900
1635,155000
1636,119000
1637,155000
1638,155000
1639,127000
1640,155000
1641,127000
1642,119900
1643,119900
1644,127000
1645,119000
1646,127000
1647,155000
1648,131000
1649,136500
1650,119000
1651,136500
1652,281213
1653,281213
1654,281213
1655,281213
1656,281213
1657,281213
1658,281213
1659,281213
1660,155000
1661,155000
1662,155000
1663,155000
1664,155000
1665,155000
1666,155000
1667,133000
1668,127000
1669,127000
1670,155000
1671,155000
1672,155000
1673,155000
1674,136500
1675,132500
1676,132500
1677,127000
1678,155000
1679,155000
1680,132500
1681,132500
1682,155000
1683,281213
1684,155000
1685,155000
1686,281213
1687,155000
1688,119900
1689,155000
1690,155000
1691,127000
1692,155000
1693,155000
1694,127000
1695,119900
1696,155000
1697,119900
1698,155000
1699,127000
1700,155000
1701,155000
1702,127000
1703,127000
1704,127000
1705,136500
1706,127000
1707,131000
1708,131000
1709,155000
1710,131000
1711,155000
1712,131000
1713,127000
1714,131000
1715,127000
1716,119900
1717,119000
1718,131000
1719,155000
1720,127000
1721,155000
1722,155000
1723,155000
1724,119000
1725,155000
1726,119900
1727,119000
1728,155000
1729,155000
1730,127000
1731,127000
1732,119900
1733,127000
1734,127000
1735,131000
1736,131000
1737,155000
1738,155000
1739,89500
1740,281213
1741,281213
1742,132500
1743,89500
1744,155000
1745,155000
1746,155000
1747,155000
1748,155000
1749,127000
1750,136500
1751,155000
1752,131000
1753,136500
1754,155000
1755,155000
1756,132500
1757,131000
1758,136500
1759,155000
1760,136500
1761,127000
1762,155000
1763,155000
1764,127000
1765,136500
1766,127000
1767,155000
1768,136500
1769,155000
1770,136500
1771,131000
1772,131000
1773,127000
1774,131000
1775,131000
1776,155000
1777,136500
1778,131000
1779,136500
1780,155000
1781,127000
1782,132500
1783,155000
1784,136500
1785,127000
1786,155000
1787,119900
1788,132500
1789,155000
1790,155000
1791,155000
1792,127000
1793,155000
1794,136500
1795,127000
1796,136500
1797,136500
1798,131000
1799,131000
1800,131000
1801,155000
1802,127000
1803,119900
1804,136500
1805,131000
1806,132500
1807,155000
1808,155000
1809,155000
1810,131000
1811,136500
1812,155000
1813,131000
1814,131000
1815,132500
1816,136500
1817,155000
1818,155000
1819,89500
1820,281213
1821,119000
1822,155000
1823,127000
1824,132500
1825,267000
1826,267000
1827,132500
1828,131000
1829,136500
1830,119900
1831,155000
1832,89500
1833,136500
1834,131000
1835,119900
1836,132500
1837,132500
1838,155000
1839,293077
1840,155000
1841,127000
1842,155000
1843,155000
1844,131000
1845,155000
1846,155000
1847,155000
1848,127000
1849,155000
1850,127000
1851,155000
1852,119000
1853,293077
1854,155000
1855,155000
1856,155000
1857,133000
1858,119900
1859,132500
1860,132500
1861,132500
1862,155000
1863,155000
1864,155000
1865,127000
1866,127000
1867,136500
1868,127000
1869,132500
1870,127000
1871,155000
1872,155000
1873,155000
1874,127000
1875,155000
1876,155000
1877,127000
1878,127000
1879,155000
1880,119000
1881,155000
1882,155000
1883,155000
1884,155000
1885,155000
1886,155000
1887,131000
1888,136500
1889,155000
1890,127000
1891,281213
1892,132500
1893,155000
1894,127000
1895,155000
1896,127000
1897,131000
1898,131000
1899,131000
1900,136500
1901,155000
1902,155000
1903,155000
1904,136500
1905,155000
1906,155000
1907,155000
1908,281213
1909,281213
1910,281213
1911,155000
1912,155000
1913,155000
1914,127000
1915,281213
1916,133000
1917,155000
1918,127000
1919,136500
1920,127000
1921,155000
1922,155000
