Id,SalePrice
1461,176000
1462,228500
1463,255500
1464,277000
1465,137000
1466,230500
1467,206000
1468,225000
1469,178000
1470,277000
1471,169500
1472,134432
1473,148500
1474,91500
1475,130250
1476,178000
1477,150900
1478,181134
1479,181134
1480,181134
1481,181134
1482,169500
1483,210000
1484,268000
1485,110000
1486,230500
1487,255500
1488,141000
1489,270000
1490,178000
1491,255500
1492,277000
1493,226000
1494,193000
1495,178000
1496,137000
1497,165000
1498,97000
1499,97000
1500,97000
1501,163000
1502,130250
1503,255500
1504,79500
1505,169000
1506,141000
1507,79500
1508,150900
1509,225000
1510,277000
1511,277000
1512,169500
1513,277000
1514,181134
1515,178000
1516,210000
1517,150900
1518,178000
1519,141000
1520,169500
1521,135000
1522,178000
1523,225000
1524,135000
1525,176000
1526,177000
1527,138887
1528,277000
1529,169500
1530,277000
1531,137000
1532,137000
1533,345000
1534,345000
1535,277000
1536,225000
1537,186000
1538,277000
1539,424870
1540,424870
1541,225000
1542,137000
1543,424870
1544,137000
1545,137000
1546,137000
1547,137000
1548,137000
1549,160000
1550,137000
1551,345000
1552,84900
1553,319000
1554,97000
1555,177000
1556,225000
1557,178000
1558,137000
1559,137000
1560,137000
1561,178000
1562,225000
1563,277000
1564,169500
1565,132000
1566,210000
1567,225000
1568,226000
1569,177000
1570,135000
1571,178000
1572,277000
1573,150900
1574,255500
1575,135000
1576,166000
1577,169500
1578,226000
1579,255500
1580,225000
1581,210000
1582,225000
1583,141000
1584,108000
1585,137000
1586,186000
1587,277000
1588,277000
1589,225000
1590,345000
1591,345000
1592,137000
1593,225000
1594,424870
1595,225000
1596,178000
1597,226000
1598,311872
1599,268000
1600,268000
1601,186000
1602,225000
1603,225000
1604,79500
1605,225000
1606,181134
1607,181134
1608,255500
1609,135000
1610,225000
1611,177000
1612,178000
1613,226000
1614,130250
1615,134432
1616,130250
1617,130250
1618,345000
1619,226000
1620,79500
1621,225000
1622,277000
1623,141000
1624,255500
1625,254000
1626,178000
1627,277000
1628,108000
1629,270000
1630,178000
1631,169500
1632,169500
1633,225000
1634,424870
1635,225000
1636,169500
1637,225000
1638,255500
1639,178000
1640,178000
1641,178000
1642,424870
1643,424870
1644,230500
1645,169500
1646,135000
1647,255500
1648,169500
1649,225000
1650,129900
1651,277000
1652,241500
1653,241500
1654,91500
1655,174500
1656,91500
1657,91500
1658,91500
1659,174500
1660,150900
1661,178000
1662,193000
1663,181134
1664,181134
1665,181134
1666,226000
1667,196500
1668,178000
1669,178000
1670,181134
1671,181134
1672,181134
1673,193000
1674,178000
1675,169500
1676,137000
1677,181134
1678,181134
1679,181134
1680,169500
1681,169500
1682,226000
1683,268000
1684,225000
1685,225000
1686,268000
1687,225000
1688,230500
1689,277000
1690,225000
1691,225000
1692,259500
1693,225000
1694,225000
1695,225000
1696,226000
1697,225000
1698,193000
