Id,SalePrice
1461,306000
1462,261500
1463,306000
1464,147500
1465,125000
1466,200000
1467,248000
1468,125000
1469,108500
1470,125000
1471,125000
1472,181000
1473,181000
1474,139400
1475,139400
1476,200000
1477,108500
1478,108500
1479,108500
1480,108500
1481,260000
1482,248000
1483,306000
1484,125000
1485,306000
1486,147500
1487,78000
1488,132250
1489,132250
1490,745000
1491,200000
1492,108500
1493,306000
1494,200000
1495,200000
1496,125000
1497,125000
1498,125000
1499,125000
1500,125000
1501,125000
1502,139400
1503,108500
1504,125000
1505,169500
1506,745000
1507,200000
1508,306000
1509,200000
1510,108500
1511,745000
1512,745000
1513,200000
1514,108500
1515,200000
1516,306000
1517,154500
1518,125500
1519,125500
1520,125500
1521,745000
1522,745000
1523,248000
1524,745000
1525,745000
1526,306000
1527,125500
1528,125000
1529,125500
1530,108500
1531,125000
1532,125000
1533,248000
1534,248000
1535,200000
1536,248000
1537,132250
1538,147500
1539,200000
1540,200000
1541,200000
1542,125000
1543,248000
1544,125000
1545,125000
1546,125000
1547,248000
1548,125000
1549,125000
1550,248000
1551,248000
1552,147500
1553,200000
1554,125000
1555,108500
1556,200000
1557,200000
1558,125000
1559,248000
1560,125000
1561,745000
1562,248000
1563,125000
1564,248000
1565,200000
1566,116050
1567,132250
1568,239900
1569,306000
1570,108500
1571,200000
1572,132250
1573,306000
1574,108500
1575,108500
1576,260000
1577,125500
1578,306000
1579,306000
1580,147500
1581,306000
1582,248000
1583,108500
1584,147500
1585,125000
1586,125000
1587,169500
1588,108500
1589,200000
1590,248000
1591,248000
1592,125000
1593,248000
1594,147500
1595,200000
1596,200000
1597,78000
1598,306000
1599,125000
1600,125000
1601,248000
1602,147500
1603,169500
1604,125000
1605,200000
1606,108500
1607,745000
1608,108500
1609,745000
1610,147500
1611,306000
1612,745000
1613,108500
1614,139400
1615,181000
1616,181000
1617,181000
1618,248000
1619,306000
1620,200000
1621,200000
1622,200000
1623,745000
1624,260000
1625,306000
1626,745000
1627,200000
1628,200000
1629,200000
1630,169500
1631,125500
1632,125500
1633,147500
1634,248000
1635,147500
1636,248000
1637,200000
1638,260000
1639,108500
1640,200000
1641,745000
1642,248000
1643,248000
1644,125000
1645,306000
1646,745000
1647,745000
1648,125500
1649,125500
1650,125000
1651,125000
1652,181000
1653,181000
1654,139400
1655,187500
1656,139400
1657,139400
1658,139400
1659,187500
1660,161000
1661,200000
1662,200000
1663,108500
1664,108500
1665,108500
1666,306000
1667,214900
1668,108500
1669,108500
1670,108500
1671,108500
1672,251000
1673,200000
1674,108500
1675,248000
1676,125000
1677,108500
1678,108500
1679,108500
1680,169500
1681,125000
1682,260000
1683,125000
1684,200000
1685,147500
1686,125000
1687,147500
1688,125000
1689,147500
1690,147500
1691,125000
1692,200000
1693,200000
1694,248000
1695,248000
1696,306000
1697,248000
1698,200000
1699,108500
1700,147500
1701,200000
1702,108500
1703,745000
1704,745000
1705,132250
1706,108500
1707,169500
1708,169500
1709,108500
1710,125500
1711,200000
1712,169500
1713,108500
1714,169500
1715,125000
1716,132250
1717,125000
1718,125500
1719,200000
1720,108500
1721,108500
1722,306000
1723,306000
1724,125500
1725,200000
1726,248000
1727,248000
1728,147500
1729,200000
1730,278000
1731,132250
1732,169500
1733,132250
1734,132250
1735,248000
1736,248000
1737,251000
1738,260000
1739,169500
1740,125000
1741,125000
1742,125000
1743,125000
1744,260000
1745,306000
1746,200000
1747,200000
1748,200000
1749,260000
1750,132250
1751,200000
1752,248000
1753,745000
1754,200000
1755,306000
1756,248000
1757,125500
1758,745000
1759,108500
1760,132250
1761,745000
1762,200000
1763,745000
1764,132250
1765,745000
1766,745000
1767,78000
1768,169500
1769,745000
1770,132250
1771,169500
1772,169500
1773,108500
1774,745000
1775,125500
1776,306000
1777,125000
1778,248000
1779,108500
1780,200000
1781,108500
1782,125000
1783,200000
1784,248000
1785,200000
1786,200000
1787,248000
1788,125000
1789,306000
1790,306000
1791,200000
1792,745000
1793,306000
1794,248000
1795,745000
1796,132250
1797,248000
1798,248000
1799,248000
1800,125500
1801,200000
1802,248000
1803,248000
1804,125500
1805,125500
1806,125000
1807,200000
1808,306000
1809,200000
1810,248000
1811,248000
1812,200000
1813,125000
1814,248000
1815,125000
1816,125000
1817,200000
1818,278000
1819,125000
1820,125000
1821,125000
1822,200000
1823,132250
1824,125000
1825,125000
1826,125000
1827,125000
1828,125000
1829,169500
1830,278000
1831,200000
1832,125000
1833,248000
1834,125000
1835,248000
1836,125000
1837,125000
1838,200000
1839,125000
1840,745000
1841,200000
1842,147500
1843,108500
1844,125500
1845,306000
1846,78000
1847,251000
1848,125000
1849,78000
1850,132250
1851,147500
1852,125000
1853,125000
1854,108500
1855,239900
